来源文件,状态字段,比较符,值(片段)
sale.pbl/w_r_ex_extra.srw,is_title,=,'修改'
sale.pbl/w_r_ex_extra.srw,useflg,<>,'9'
sale.pbl/w_r_ex_extra.srw,is_title,=,'新增'
sale.pbl/w_r_ex_extra.srw,is_billno,=,''
sale.pbl/w_r_ex_extra.srw,is_billno,=,''
sale.pbl/w_r_ex_extra.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_extra.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_extra.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_extra.srw,is_title,=,'新增'
sale.pbl/w_r_ex_extra.srw,is_billno,=,''
sale.pbl/w_r_ex_extra.srw,is_opbillid,=,''
sale.pbl/w_r_ex_extra.srw,useflg,<>,'9'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,useflg,=,'1'
sale.pbl/w_r_ex_gb.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_gb.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_gb.srw,is_title,=,'新增'
sale.pbl/w_r_ex_gb.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_gb.srw,useflg,<>,'9'
sale.pbl/w_r_ex_gb.srw,is_title,=,'修改'
sale.pbl/w_r_ex_gb.srw,useflg,<>,'9'
sale.pbl/w_r_ex_gb.srw,is_title,=,'新增'
sale.pbl/w_r_ex_gb.srw,is_billno,=,''
sale.pbl/w_r_ex_gb.srw,is_billno,=,''
sale.pbl/w_r_ex_gb.srw,is_title,=,'撤销'
sale.pbl/w_r_ex_gb.srw,is_extyp,=,'BQ'
sale.pbl/w_r_ex_gb.srw,is_extyp,=,'BG'
sale.pbl/w_r_ex_gb.srw,is_title,=,'新增'
sale.pbl/w_r_ex_gb.srw,is_billno,=,''
sale.pbl/w_r_ex_gb.srw,is_opbillid,=,''
sale.pbl/w_r_ex_gb.srw,useflg,<>,'9'
sale.pbl/w_r_ex_view.srw,is_billno,=,''
sale.pbl/w_r_sl_audit_direct.srw,is_billno,=,''
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,useflg,=,'1'
sale.pbl/w_r_sl_bill.srw,is_title,=,'新增'
sale.pbl/w_r_sl_bill.srw,is_title,=,'修改'
sale.pbl/w_r_sl_bill.srw,is_title,=,'新增'
sale.pbl/w_r_sl_bill.srw,is_billno,=,''
sale.pbl/w_r_sl_bill.srw,is_title,=,'新增'
sale.pbl/w_r_sl_bill.srw,is_billno,=,''
sale.pbl/w_r_sl_bill.srw,useflg,<>,'9'
sale.pbl/w_r_sl_view.srw,is_billno,=,''
sale.pbl/w_serve_plan.srw,is_title,=,'新增'
sale.pbl/w_serve_plan.srw,is_title,=,'新增'
sale.pbl/w_serve_plan.srw,is_title,=,'新增'
sale.pbl/w_serve_plan.srw,is_billno,=,''
trans.pbl/u_itsm_rep_sm_part.sru,is_wh_filter,=,''
trans.pbl/u_trans_in.sru,useflg,=,'1'
trans.pbl/u_trans_in_error.sru,useflg,=,'1'
trans.pbl/u_trans_in_error.sru,is_title,=,'新增'
trans.pbl/u_trans_in_error_change.sru,useflg,=,'1'
trans.pbl/u_trans_in_error_change.sru,is_title,=,'新增'
trans.pbl/u_trans_out.sru,useflg,=,'1'
wh.pbl/d_asset_auditbill_browse.srd,useflg,<>,'9'
wh.pbl/d_wh_asset_c_a.srd,useflg,=,'1'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'1'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'1'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'1'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'0'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'0'
wh.pbl/d_wh_iremtiv_print.srd,useflg,=,'1'
wh.pbl/d_wh_servicein_infy_list.srd,useflg,=,'0'
wh.pbl/u_wh_allocatein.sru,is_title,=,'新增'
wh.pbl/u_wh_allocatein.sru,useflg,<>,'9'
wh.pbl/u_wh_allocatein.sru,is_title,=,'修改'
wh.pbl/u_wh_allocatein.sru,is_costtype,=,'2'
wh.pbl/u_wh_allocateout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_allocateout.sru,is_title,=,'新增'
wh.pbl/u_wh_allocateout.sru,useflg,<>,'9'
wh.pbl/u_wh_allocateout.sru,is_title,=,'修改'
wh.pbl/u_wh_allocateout.sru,is_costtype,=,'2'
wh.pbl/u_wh_asset_c_a.sru,is_title,=,'新增'
wh.pbl/u_wh_asset_c_a.sru,useflg,=,'9'
wh.pbl/u_wh_asset_c_a.sru,is_title,=,'修改'
wh.pbl/u_wh_asset_c_a.sru,is_title,=,'撤销'
wh.pbl/u_wh_asset_c_a_audit.sru,is_title,=,'修改'
wh.pbl/u_wh_lendin.sru,is_title,=,'新增'
wh.pbl/u_wh_lendin.sru,useflg,<>,'9'
wh.pbl/u_wh_lendin.sru,is_title,=,'修改'
wh.pbl/u_wh_lendin.sru,is_costtype,=,'2'
wh.pbl/u_wh_lendout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_lendout.sru,is_title,=,'新增'
wh.pbl/u_wh_lendout.sru,useflg,<>,'9'
wh.pbl/u_wh_lendout.sru,is_title,=,'修改'
wh.pbl/u_wh_lendout.sru,is_costtype,=,'2'
wh.pbl/u_wh_out.sru,is_invtyp,=,'9'
wh.pbl/u_wh_out.sru,is_title,=,'新增'
wh.pbl/u_wh_out.sru,useflg,<>,'9'
wh.pbl/u_wh_out.sru,is_title,=,'修改'
wh.pbl/u_wh_out.sru,is_costtype,=,'2'
wh.pbl/u_wh_pcin.sru,is_title,=,'新增'
wh.pbl/u_wh_pcin.sru,useflg,<>,'9'
wh.pbl/u_wh_pcin.sru,is_title,=,'修改'
wh.pbl/u_wh_pcin.sru,is_costtype,=,'2'
wh.pbl/u_wh_pcout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_pcout.sru,is_title,=,'新增'
wh.pbl/u_wh_pcout.sru,useflg,<>,'9'
wh.pbl/u_wh_pcout.sru,is_title,=,'修改'
wh.pbl/u_wh_pcout.sru,is_costtype,=,'2'
wh.pbl/u_wh_qcin.sru,is_title,=,'新增'
wh.pbl/u_wh_qcin.sru,useflg,<>,'9'
wh.pbl/u_wh_qcin.sru,is_title,=,'修改'
wh.pbl/u_wh_qcin.sru,is_costtype,=,'2'
wh.pbl/u_wh_qcout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_qcout.sru,is_title,=,'新增'
wh.pbl/u_wh_qcout.sru,useflg,<>,'9'
wh.pbl/u_wh_qcout.sru,is_title,=,'修改'
wh.pbl/u_wh_qcout.sru,is_costtype,=,'2'
wh.pbl/u_wh_salecl.sru,is_title,=,'新增'
wh.pbl/u_wh_salecl.sru,useflg,<>,'9'
wh.pbl/u_wh_salecl.sru,is_title,=,'修改'
wh.pbl/u_wh_salecl.sru,is_costtype,=,'2'
wh.pbl/u_wh_salein.sru,is_title,=,'新增'
wh.pbl/u_wh_salein.sru,useflg,<>,'9'
wh.pbl/u_wh_salein.sru,is_title,=,'修改'
wh.pbl/u_wh_salein.sru,is_costtype,=,'2'
wh.pbl/u_wh_saleout.sru,is_invtyp,=,'8'
wh.pbl/u_wh_saleout.sru,is_title,=,'新增'
wh.pbl/u_wh_saleout.sru,useflg,<>,'9'
wh.pbl/u_wh_saleout.sru,is_title,=,'修改'
wh.pbl/u_wh_saleout.sru,is_costtype,=,'2'
wh.pbl/u_wh_scin.sru,is_title,=,'新增'
wh.pbl/u_wh_scin.sru,useflg,<>,'9'
wh.pbl/u_wh_scin.sru,is_title,=,'修改'
wh.pbl/u_wh_scin.sru,is_costtype,=,'2'
wh.pbl/u_wh_scout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_scout.sru,is_title,=,'新增'
wh.pbl/u_wh_scout.sru,useflg,<>,'9'
wh.pbl/u_wh_scout.sru,is_title,=,'修改'
wh.pbl/u_wh_scout.sru,is_costtype,=,'2'
wh.pbl/u_wh_sct.sru,is_title,=,'新增'
wh.pbl/u_wh_sct.sru,useflg,<>,'9'
wh.pbl/u_wh_sct.sru,is_title,=,'修改'
wh.pbl/u_wh_sct.sru,is_costtype,=,'2'
wh.pbl/u_wh_servicein.sru,is_title,=,'新增'
wh.pbl/u_wh_servicein.sru,useflg,<>,'9'
wh.pbl/u_wh_servicein.sru,is_title,=,'修改'
wh.pbl/u_wh_servicein.sru,is_costtype,=,'2'
wh.pbl/u_wh_servicein_infy.sru,is_classcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_whcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_classcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_whcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_whcd,=,''
wh.pbl/u_wh_servicein_infy.sru,useflg,=,'1'
wh.pbl/u_wh_servicein_infy.sru,is_whcd,=,''
wh.pbl/u_wh_servicein_infy.sru,is_itemcd,=,''
wh.pbl/u_wh_serviceout.sru,is_invtyp,=,'1'
wh.pbl/u_wh_serviceout.sru,is_title,=,'新增'
wh.pbl/u_wh_serviceout.sru,useflg,<>,'9'
wh.pbl/u_wh_serviceout.sru,is_title,=,'修改'
wh.pbl/u_wh_serviceout.sru,is_costtype,=,'2'
wh.pbl/w_wh_additem_prdpop.srw,is_consume,=,'X'
wh.pbl/w_wh_additem_prdpop.srw,is_consume,=,'X'
wh.pbl/w_wh_additem_prdpop.srw,is_consume,=,'X'
wh.pbl/w_wh_allocatein_input.srw,is_invtyp,=,'7'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_allocatein_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocatein_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocatein_input.srw,useflg,<>,'9'
wh.pbl/w_wh_allocatein_input.srw,useflg,<>,'9'
wh.pbl/w_wh_allocatein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocatein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_allocatein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocatein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocatein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocatein_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocatein_input.srw,is_title,=,'新增'
wh.pbl/w_wh_allocateout_input.srw,is_invtyp,=,'7'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_allocateout_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocateout_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocateout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_allocateout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_allocateout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_allocateout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_allocateout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_allocateout_input.srw,useflg,=,'1'
wh.pbl/w_wh_allocateout_input.srw,is_title,=,'新增'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,useflg,=,'1'
wh.pbl/w_wh_asset_c_a.srw,is_extyp,=,'BQ'
wh.pbl/w_wh_asset_c_a.srw,is_extyp,=,'BG'
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'新增'
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'撤销'
wh.pbl/w_wh_asset_c_a.srw,useflg,<>,'9'
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'修改'
wh.pbl/w_wh_asset_c_a.srw,useflg,<>,'9'
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'新增'
wh.pbl/w_wh_asset_c_a.srw,is_billno,=,''
wh.pbl/w_wh_asset_c_a.srw,is_billno,=,''
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'撤销'
wh.pbl/w_wh_asset_c_a.srw,is_extyp,=,'BQ'
wh.pbl/w_wh_asset_c_a.srw,is_extyp,=,'BG'
wh.pbl/w_wh_asset_c_a.srw,is_title,=,'新增'
wh.pbl/w_wh_asset_c_a.srw,is_billno,=,''
wh.pbl/w_wh_asset_c_a.srw,is_opbillid,=,''
wh.pbl/w_wh_asset_c_a.srw,useflg,<>,'9'
wh.pbl/w_wh_lendin_input.srw,is_invtyp,=,'6'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_lendin_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendin_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_lendin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_lendin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_lendin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendin_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendin_input.srw,is_title,=,'新增'
wh.pbl/w_wh_lendout_input.srw,is_invtyp,=,'6'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_lendout_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendout_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_lendout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_lendout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_lendout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_lendout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_lendout_input.srw,useflg,=,'1'
wh.pbl/w_wh_lendout_input.srw,is_title,=,'新增'
wh.pbl/w_wh_out_input.srw,is_invtyp,=,'9'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_out_input.srw,useflg,=,'1'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_out_input.srw,useflg,=,'1'
wh.pbl/w_wh_out_input.srw,useflg,<>,'9'
wh.pbl/w_wh_out_input.srw,useflg,<>,'9'
wh.pbl/w_wh_out_input.srw,is_parm,=,'A'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_out_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_out_input.srw,is_parm,=,'A'
wh.pbl/w_wh_out_input.srw,useflg,=,'1'
wh.pbl/w_wh_out_input.srw,is_title,=,'新增'
wh.pbl/w_wh_pcin_input.srw,is_invtyp,=,'1'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_pcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_pcin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_pcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_pcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcin_input.srw,is_title,=,'新增'
wh.pbl/w_wh_pcout_input.srw,is_invtyp,=,'1'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_pcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_pcout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_pcout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_pcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_pcout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_pcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_pcout_input.srw,is_title,=,'新增'
wh.pbl/w_wh_qcin_input.srw,is_invtyp,=,'2'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_qcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_qcin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_qcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_qcin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcin_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcin_input.srw,is_title,=,'新增'
wh.pbl/w_wh_qcout_input.srw,is_invtyp,=,'2'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_qcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_qcout_input.srw,is_consume,=,'X'
wh.pbl/w_wh_qcout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_qcout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_qcout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_qcout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_qcout_input.srw,is_consume,=,'X'
wh.pbl/w_wh_qcout_input.srw,useflg,=,'1'
wh.pbl/w_wh_qcout_input.srw,is_title,=,'新增'
wh.pbl/w_wh_salecl_input.srw,is_invtyp,=,'S'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_salecl_input.srw,useflg,=,'1'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salecl_input.srw,useflg,=,'1'
wh.pbl/w_wh_salecl_input.srw,useflg,<>,'9'
wh.pbl/w_wh_salecl_input.srw,useflg,<>,'9'
wh.pbl/w_wh_salecl_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salecl_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_salecl_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salecl_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salecl_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salecl_input.srw,useflg,=,'1'
wh.pbl/w_wh_salecl_input.srw,is_title,=,'新增'
wh.pbl/w_wh_salein_input.srw,is_invtyp,=,'8'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_salein_input.srw,useflg,=,'1'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salein_input.srw,useflg,=,'1'
wh.pbl/w_wh_salein_input.srw,useflg,<>,'9'
wh.pbl/w_wh_salein_input.srw,useflg,<>,'9'
wh.pbl/w_wh_salein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_salein_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_salein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salein_input.srw,is_parm,=,'A'
wh.pbl/w_wh_salein_input.srw,useflg,=,'1'
wh.pbl/w_wh_salein_input.srw,is_title,=,'新增'
wh.pbl/w_wh_saleout_input.srw,is_invtyp,=,'8'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_saleout_input.srw,useflg,=,'1'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_saleout_input.srw,useflg,=,'1'
wh.pbl/w_wh_saleout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_saleout_input.srw,useflg,<>,'9'
wh.pbl/w_wh_saleout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_saleout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_saleout_input.srw,is_parm,=,'A'
wh.pbl/w_wh_saleout_input.srw,useflg,=,'1'
wh.pbl/w_wh_saleout_input.srw,is_title,=,'新增'
wh.pbl/w_wh_scin_input.srw,is_invtyp,=,'4'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_scin_input.srw,useflg,=,'1'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_scin_input.srw,useflg,=,'1'
wh.pbl/w_wh_scin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_scin_input.srw,useflg,<>,'9'
wh.pbl/w_wh_scin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_scin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'ZC'
wh.pbl/w_wh_scin_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_scin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_scin_input.srw,is_parm,=,'A'
wh.pbl/w_wh_scin_input.srw,useflg,=,'1'
wh.pbl/w_wh_scin_input.srw,is_title,=,'新增'
wh.pbl/w_wh_scin_input.srw,is_optyp,=,'C1'
wh.pbl/w_wh_scout_input.srw,is_invtyp,=,'4'
wh.pbl/w_wh_scout_input.srw,is_pctyp,=,'CG'
wh.pbl/w_wh_scout_input.srw,is_pctyp,=,'TS'
wh.pbl/w_wh_scout_input.srw,is_pctyp,=,'JP'
wh.pbl/w_wh_scout_input.srw,is_pctyp,=,'TH'
wh.pbl/w_wh_scout_input.srw,useflg,=,'1'
wh.pbl/w_wh_scout_input.srw,is_pctyp,=,'ID'
